Category1Title,Category2Title,Category3Title,Category4Title,Category5Title,Period,Val
女,其他服務業,-,-,-,8900,26811
女,服務業部門,-,-,-,8900,38684
女,金融及保險業,-,-,-,8900,55178
女,專業、科學及技術服務業,-,-,-,8900,43432
女,運輸及倉儲業,-,-,-,8900,40045
女,電力及燃氣供應業,-,-,-,8900,73006
女,製造業,-,-,-,8900,29807
女,營建工程業,-,-,-,8900,30480
女,醫療保健及社會工作服務業,-,-,-,8900,43323
女,藝術、娛樂及休閒服務業,-,-,-,8900,22446
女,礦業及土石採取業,-,-,-,8900,25817
總計,工業及服務業,-,-,-,9000,41952
總計,工業部門,-,-,-,9000,39011
總計,不動產業,-,-,-,9000,42277
總計,支援服務業,-,-,-,9000,35579
總計,出版、影音製作、傳播及資通訊服務業,-,-,-,9000,62100
總計,用水供應及污染整治業,-,-,-,9000,46002
總計,住宿及餐飲業,-,-,-,9000,25973
總計,批發及零售業,-,-,-,9000,39775
總計,其他服務業,-,-,-,9000,29927
總計,服務業部門,-,-,-,9000,44796
總計,金融及保險業,-,-,-,9000,62657
總計,專業、科學及技術服務業,-,-,-,9000,48812
總計,運輸及倉儲業,-,-,-,9000,48019
總計,電力及燃氣供應業,-,-,-,9000,97399
總計,製造業,-,-,-,9000,38420
總計,營建工程業,-,-,-,9000,37746
總計,醫療保健及社會工作服務業,-,-,-,9000,54484
總計,藝術、娛樂及休閒服務業,-,-,-,9000,28338
總計,礦業及土石採取業,-,-,-,9000,44068
男,工業及服務業,-,-,-,9000,46995
男,工業部門,-,-,-,9000,44666
男,不動產業,-,-,-,9000,48720
男,支援服務業,-,-,-,9000,38288
男,出版、影音製作、傳播及資通訊服務業,-,-,-,9000,65615
男,用水供應及污染整治業,-,-,-,9000,47230
男,住宿及餐飲業,-,-,-,9000,29262
男,批發及零售業,-,-,-,9000,44274
男,其他服務業,-,-,-,9000,35223
男,服務業部門,-,-,-,9000,49852
男,金融及保險業,-,-,-,9000,69721
男,專業、科學及技術服務業,-,-,-,9000,55118
男,運輸及倉儲業,-,-,-,9000,50103
男,電力及燃氣供應業,-,-,-,9000,99841
男,製造業,-,-,-,9000,44885
男,營建工程業,-,-,-,9000,39318
男,醫療保健及社會工作服務業,-,-,-,9000,90599
男,藝術、娛樂及休閒服務業,-,-,-,9000,35576
男,礦業及土石採取業,-,-,-,9000,48228
女,工業及服務業,-,-,-,9000,35623
女,工業部門,-,-,-,9000,29642
女,不動產業,-,-,-,9000,33642
女,支援服務業,-,-,-,9000,31530
女,出版、影音製作、傳播及資通訊服務業,-,-,-,9000,56602
女,用水供應及污染整治業,-,-,-,9000,41860
女,住宿及餐飲業,-,-,-,9000,23806
女,批發及零售業,-,-,-,9000,35441
女,其他服務業,-,-,-,9000,25283
女,服務業部門,-,-,-,9000,39906
女,金融及保險業,-,-,-,9000,58213
女,專業、科學及技術服務業,-,-,-,9000,42097
女,運輸及倉儲業,-,-,-,9000,42440
女,電力及燃氣供應業,-,-,-,9000,78840
女,製造業,-,-,-,9000,29388
女,營建工程業,-,-,-,9000,29995
女,醫療保健及社會工作服務業,-,-,-,9000,43631
女,藝術、娛樂及休閒服務業,-,-,-,9000,22267
女,礦業及土石採取業,-,-,-,9000,27293
總計,工業及服務業,-,-,-,9100,41533
總計,工業部門,-,-,-,9100,38843
總計,不動產業,-,-,-,9100,40896
總計,支援服務業,-,-,-,9100,34605
總計,出版、影音製作、傳播及資通訊服務業,-,-,-,9100,59239
總計,用水供應及污染整治業,-,-,-,9100,43917
總計,住宿及餐飲業,-,-,-,9100,25687
總計,批發及零售業,-,-,-,9100,39152
總計,其他服務業,-,-,-,9100,29236
總計,服務業部門,-,-,-,9100,44105
總計,金融及保險業,-,-,-,9100,65703
總計,專業、科學及技術服務業,-,-,-,9100,45653
總計,運輸及倉儲業,-,-,-,9100,46512
總計,電力及燃氣供應業,-,-,-,9100,93466
總計,製造業,-,-,-,9100,38444
總計,營建工程業,-,-,-,9100,36844
總計,醫療保健及社會工作服務業,-,-,-,9100,53841
總計,藝術、娛樂及休閒服務業,-,-,-,9100,27889
總計,礦業及土石採取業,-,-,-,9100,44804
男,工業及服務業,-,-,-,9100,46132
男,工業部門,-,-,-,9100,44159
男,不動產業,-,-,-,9100,47174
男,支援服務業,-,-,-,9100,36514
男,出版、影音製作、傳播及資通訊服務業,-,-,-,9100,62767
男,用水供應及污染整治業,-,-,-,9100,44830
男,住宿及餐飲業,-,-,-,9100,28588
男,批發及零售業,-,-,-,9100,43180
男,其他服務業,-,-,-,9100,33263
男,服務業部門,-,-,-,9100,48544
男,金融及保險業,-,-,-,9100,73827
男,專業、科學及技術服務業,-,-,-,9100,50125
男,運輸及倉儲業,-,-,-,9100,48314
男,電力及燃氣供應業,-,-,-,9100,95664
男,製造業,-,-,-,9100,44513
男,營建工程業,-,-,-,9100,38542
男,醫療保健及社會工作服務業,-,-,-,9100,88721
男,藝術、娛樂及休閒服務業,-,-,-,9100,35196
男,礦業及土石採取業,-,-,-,9100,48158
女,工業及服務業,-,-,-,9100,35840
女,工業部門,-,-,-,9100,30082
女,不動產業,-,-,-,9100,32930
女,支援服務業,-,-,-,9100,31684
女,出版、影音製作、傳播及資通訊服務業,-,-,-,9100,53875
女,用水供應及污染整治業,-,-,-,9100,40969
女,住宿及餐飲業,-,-,-,9100,23791
女,批發及零售業,-,-,-,9100,35341
女,其他服務業,-,-,-,9100,25727
女,服務業部門,-,-,-,9100,39892
女,金融及保險業,-,-,-,9100,60736
女,專業、科學及技術服務業,-,-,-,9100,40899
女,運輸及倉儲業,-,-,-,9100,41743
女,電力及燃氣供應業,-,-,-,9100,76465
女,製造業,-,-,-,9100,29983
女,營建工程業,-,-,-,9100,28414
女,醫療保健及社會工作服務業,-,-,-,9100,43782
女,藝術、娛樂及休閒服務業,-,-,-,9100,21378
女,礦業及土石採取業,-,-,-,9100,29410
總計,工業及服務業,-,-,-,9200,42068
總計,工業部門,-,-,-,9200,39858
總計,不動產業,-,-,-,9200,40431
總計,支援服務業,-,-,-,9200,32871
總計,出版、影音製作、傳播及資通訊服務業,-,-,-,9200,60292
總計,用水供應及污染整治業,-,-,-,9200,43954
總計,住宿及餐飲業,-,-,-,9200,24951
總計,批發及零售業,-,-,-,9200,39610
總計,其他服務業,-,-,-,9200,28947
總計,服務業部門,-,-,-,9200,44152
總計,金融及保險業,-,-,-,9200,64645
總計,專業、科學及技術服務業,-,-,-,9200,47411
總計,運輸及倉儲業,-,-,-,9200,45936
總計,電力及燃氣供應業,-,-,-,9200,95191
總計,製造業,-,-,-,9200,39558
總計,營建工程業,-,-,-,9200,37214
總計,醫療保健及社會工作服務業,-,-,-,9200,55702
總計,藝術、娛樂及休閒服務業,-,-,-,9200,27666
總計,礦業及土石採取業,-,-,-,9200,47720
男,工業及服務業,-,-,-,9200,46694
男,工業部門,-,-,-,9200,45278
男,不動產業,-,-,-,9200,44906
男,支援服務業,-,-,-,9200,34565
男,出版、影音製作、傳播及資通訊服務業,-,-,-,9200,64842
男,用水供應及污染整治業,-,-,-,9200,44828
男,住宿及餐飲業,-,-,-,9200,27553
男,批發及零售業,-,-,-,9200,43116
男,其他服務業,-,-,-,9200,32918
男,服務業部門,-,-,-,9200,48407
男,金融及保險業,-,-,-,9200,73192
男,專業、科學及技術服務業,-,-,-,9200,51624
男,運輸及倉儲業,-,-,-,9200,48059
男,電力及燃氣供應業,-,-,-,9200,97654
男,製造業,-,-,-,9200,45776
男,營建工程業,-,-,-,9200,38861
男,醫療保健及社會工作服務業,-,-,-,9200,93323
男,藝術、娛樂及休閒服務業,-,-,-,9200,34110
男,礦業及土石採取業,-,-,-,9200,51228
女,工業及服務業,-,-,-,9200,36373
女,工業部門,-,-,-,9200,30936
女,不動產業,-,-,-,9200,34768
女,支援服務業,-,-,-,9200,30267
女,出版、影音製作、傳播及資通訊服務業,-,-,-,9200,53778
女,用水供應及污染整治業,-,-,-,9200,41247
女,住宿及餐飲業,-,-,-,9200,23182
女,批發及零售業,-,-,-,9200,36279
女,其他服務業,-,-,-,9200,25757
女,服務業部門,-,-,-,9200,40139
女,金融及保險業,-,-,-,9200,59268
女,專業、科學及技術服務業,-,-,-,9200,42849
女,運輸及倉儲業,-,-,-,9200,40635
女,電力及燃氣供應業,-,-,-,9200,77100
女,製造業,-,-,-,9200,30848
女,營建工程業,-,-,-,9200,28964
女,醫療保健及社會工作服務業,-,-,-,9200,45268
女,藝術、娛樂及休閒服務業,-,-,-,9200,21688
女,礦業及土石採取業,-,-,-,9200,31452
總計,工業及服務業,-,-,-,9300,42684
總計,工業部門,-,-,-,9300,40849
總計,不動產業,-,-,-,9300,39781
總計,支援服務業,-,-,-,9300,32707
總計,出版、影音製作、傳播及資通訊服務業,-,-,-,9300,59417
總計,用水供應及污染整治業,-,-,-,9300,42880
總計,住宿及餐飲業,-,-,-,9300,24812
總計,批發及零售業,-,-,-,9300,39819
總計,其他服務業,-,-,-,9300,29421
總計,服務業部門,-,-,-,9300,44386
總計,金融及保險業,-,-,-,9300,66671
總計,專業、科學及技術服務業,-,-,-,9300,49292
總計,運輸及倉儲業,-,-,-,9300,46884
總計,電力及燃氣供應業,-,-,-,9300,94525
總計,製造業,-,-,-,9300,40666
總計,營建工程業,-,-,-,9300,37916
總計,醫療保健及社會工作服務業,-,-,-,9300,55341
總計,藝術、娛樂及休閒服務業,-,-,-,9300,29662
總計,礦業及土石採取業,-,-,-,9300,46307
男,工業及服務業,-,-,-,9300,47471
男,工業部門,-,-,-,9300,46289
男,不動產業,-,-,-,9300,43836
男,支援服務業,-,-,-,9300,34298
男,出版、影音製作、傳播及資通訊服務業,-,-,-,9300,63868
男,用水供應及污染整治業,-,-,-,9300,43935
男,住宿及餐飲業,-,-,-,9300,27348
男,批發及零售業,-,-,-,9300,43867
男,其他服務業,-,-,-,9300,33904
男,服務業部門,-,-,-,9300,48880
男,金融及保險業,-,-,-,9300,73657
男,專業、科學及技術服務業,-,-,-,9300,54302
男,運輸及倉儲業,-,-,-,9300,49277
男,電力及燃氣供應業,-,-,-,9300,97103
男,製造業,-,-,-,9300,46876
男,營建工程業,-,-,-,9300,39763
男,醫療保健及社會工作服務業,-,-,-,9300,94122
男,藝術、娛樂及休閒服務業,-,-,-,9300,36048
男,礦業及土石採取業,-,-,-,9300,49899
女,工業及服務業,-,-,-,9300,36844
女,工業部門,-,-,-,9300,31936
女,不動產業,-,-,-,9300,34811
女,支援服務業,-,-,-,9300,30440
女,出版、影音製作、傳播及資通訊服務業,-,-,-,9300,53293
女,用水供應及污染整治業,-,-,-,9300,39354
女,住宿及餐飲業,-,-,-,9300,23046
女,批發及零售業,-,-,-,9300,35955
女,其他服務業,-,-,-,9300,26032
女,服務業部門,-,-,-,9300,40185
女,金融及保險業,-,-,-,9300,62205
女,專業、科學及技術服務業,-,-,-,9300,43849
女,運輸及倉儲業,-,-,-,9300,41082
女,電力及燃氣供應業,-,-,-,9300,75931
女,製造業,-,-,-,9300,31939
女,營建工程業,-,-,-,9300,29128
女,醫療保健及社會工作服務業,-,-,-,9300,44591
女,藝術、娛樂及休閒服務業,-,-,-,9300,23479
女,礦業及土石採取業,-,-,-,9300,30291
總計,工業及服務業,-,-,-,9400,43162
總計,工業部門,-,-,-,9400,41916
總計,不動產業,-,-,-,9400,38819
總計,支援服務業,-,-,-,9400,32815
總計,出版、影音製作、傳播及資通訊服務業,-,-,-,9400,61381
總計,用水供應及污染整治業,-,-,-,9400,47647
總計,住宿及餐飲業,-,-,-,9400,25121
總計,批發及零售業,-,-,-,9400,39546
總計,其他服務業,-,-,-,9400,30384
總計,服務業部門,-,-,-,9400,44280
總計,金融及保險業,-,-,-,9400,65113
總計,專業、科學及技術服務業,-,-,-,9400,50871
總計,運輸及倉儲業,-,-,-,9400,48516
總計,電力及燃氣供應業,-,-,-,9400,91184
總計,製造業,-,-,-,9400,41868
總計,營建工程業,-,-,-,9400,38450
總計,醫療保健及社會工作服務業,-,-,-,9400,55604
總計,藝術、娛樂及休閒服務業,-,-,-,9400,29898
總計,礦業及土石採取業,-,-,-,9400,47671
男,工業及服務業,-,-,-,9400,47834
男,工業部門,-,-,-,9400,47256
男,不動產業,-,-,-,9400,41932
男,支援服務業,-,-,-,9400,33764
男,出版、影音製作、傳播及資通訊服務業,-,-,-,9400,66622
男,用水供應及污染整治業,-,-,-,9400,48959
男,住宿及餐飲業,-,-,-,9400,27855
男,批發及零售業,-,-,-,9400,42899
男,其他服務業,-,-,-,9400,34933
男,服務業部門,-,-,-,9400,48505
男,金融及保險業,-,-,-,9400,72142
男,專業、科學及技術服務業,-,-,-,9400,56247
男,運輸及倉儲業,-,-,-,9400,51396
男,電力及燃氣供應業,-,-,-,9400,93678
男,製造業,-,-,-,9400,48034
男,營建工程業,-,-,-,9400,40266
男,醫療保健及社會工作服務業,-,-,-,9400,92454
男,藝術、娛樂及休閒服務業,-,-,-,9400,35866
男,礦業及土石採取業,-,-,-,9400,51865
女,工業及服務業,-,-,-,9400,37479
女,工業部門,-,-,-,9400,33085
女,不動產業,-,-,-,9400,35022
女,支援服務業,-,-,-,9400,31489
女,出版、影音製作、傳播及資通訊服務業,-,-,-,9400,54403
女,用水供應及污染整治業,-,-,-,9400,43413
女,住宿及餐飲業,-,-,-,9400,23249
女,批發及零售業,-,-,-,9400,36272
女,其他服務業,-,-,-,9400,27141
女,服務業部門,-,-,-,9400,40349
女,金融及保險業,-,-,-,9400,60730
女,專業、科學及技術服務業,-,-,-,9400,44955
女,運輸及倉儲業,-,-,-,9400,41788
女,電力及燃氣供應業,-,-,-,9400,73387
女,製造業,-,-,-,9400,33118
女,營建工程業,-,-,-,9400,30004
女,醫療保健及社會工作服務業,-,-,-,9400,45590
女,藝術、娛樂及休閒服務業,-,-,-,9400,24120
女,礦業及土石採取業,-,-,-,9400,30708
總計,工業及服務業,-,-,-,9500,43492
總計,工業部門,-,-,-,9500,42515
總計,不動產業,-,-,-,9500,38313
總計,支援服務業,-,-,-,9500,32622
總計,出版、影音製作、傳播及資通訊服務業,-,-,-,9500,61134
總計,用水供應及污染整治業,-,-,-,9500,47251
總計,住宿及餐飲業,-,-,-,9500,24960
總計,批發及零售業,-,-,-,9500,39380
總計,其他服務業,-,-,-,9500,30203
總計,服務業部門,-,-,-,9500,44349
總計,金融及保險業,-,-,-,9500,69054
總計,專業、科學及技術服務業,-,-,-,9500,51721
總計,運輸及倉儲業,-,-,-,9500,48340
總計,電力及燃氣供應業,-,-,-,9500,97230
總計,製造業,-,-,-,9500,42403
總計,營建工程業,-,-,-,9500,39168
總計,醫療保健及社會工作服務業,-,-,-,9500,55430
總計,藝術、娛樂及休閒服務業,-,-,-,9500,31303
總計,礦業及土石採取業,-,-,-,9500,53344
男,工業及服務業,-,-,-,9500,48019
男,工業部門,-,-,-,9500,47819
男,不動產業,-,-,-,9500,40806
男,支援服務業,-,-,-,9500,33143
男,出版、影音製作、傳播及資通訊服務業,-,-,-,9500,65952
男,用水供應及污染整治業,-,-,-,9500,48318
男,住宿及餐飲業,-,-,-,9500,27380
男,批發及零售業,-,-,-,9500,42660
男,其他服務業,-,-,-,9500,34968
男,服務業部門,-,-,-,9500,48246
男,金融及保險業,-,-,-,9500,75231
男,專業、科學及技術服務業,-,-,-,9500,56814
男,運輸及倉儲業,-,-,-,9500,51484
男,電力及燃氣供應業,-,-,-,9500,99853
男,製造業,-,-,-,9500,48532
男,營建工程業,-,-,-,9500,40928
男,醫療保健及社會工作服務業,-,-,-,9500,92550
男,藝術、娛樂及休閒服務業,-,-,-,9500,37722
男,礦業及土石採取業,-,-,-,9500,58391
女,工業及服務業,-,-,-,9500,38034
女,工業部門,-,-,-,9500,33753
女,不動產業,-,-,-,9500,35359
女,支援服務業,-,-,-,9500,31911
女,出版、影音製作、傳播及資通訊服務業,-,-,-,9500,55002
女,用水供應及污染整治業,-,-,-,9500,43887
女,住宿及餐飲業,-,-,-,9500,23295
女,批發及零售業,-,-,-,9500,36180
女,其他服務業,-,-,-,9500,26919
女,服務業部門,-,-,-,9500,40757
女,金融及保險業,-,-,-,9500,65262
女,專業、科學及技術服務業,-,-,-,9500,46123
女,運輸及倉儲業,-,-,-,9500,41060
女,電力及燃氣供應業,-,-,-,9500,78573
女,製造業,-,-,-,9500,33757
女,營建工程業,-,-,-,9500,30802
女,醫療保健及社會工作服務業,-,-,-,9500,45607
女,藝術、娛樂及休閒服務業,-,-,-,9500,25073
女,礦業及土石採取業,-,-,-,9500,34436
總計,工業及服務業,-,-,-,9600,44411
總計,工業部門,-,-,-,9600,43358
總計,不動產業,-,-,-,9600,37874
總計,支援服務業,-,-,-,9600,33102
總計,出版、影音製作、傳播及資通訊服務業,-,-,-,9600,63731
總計,用水供應及污染整治業,-,-,-,9600,44399
總計,住宿及餐飲業,-,-,-,9600,25476
總計,批發及零售業,-,-,-,9600,39463
總計,其他服務業,-,-,-,9600,29925
總計,服務業部門,-,-,-,9600,45320
總計,金融及保險業,-,-,-,9600,75824
總計,專業、科學及技術服務業,-,-,-,9600,53144
總計,運輸及倉儲業,-,-,-,9600,49095
總計,電力及燃氣供應業,-,-,-,9600,98519
總計,製造業,-,-,-,9600,43240
總計,營建工程業,-,-,-,9600,40310
總計,醫療保健及社會工作服務業,-,-,-,9600,56613
總計,藝術、娛樂及休閒服務業,-,-,-,9600,31414
總計,礦業及土石採取業,-,-,-,9600,50949
男,工業及服務業,-,-,-,9600,48899
男,工業部門,-,-,-,9600,48742
男,不動產業,-,-,-,9600,39990
男,支援服務業,-,-,-,9600,33331
男,出版、影音製作、傳播及資通訊服務業,-,-,-,9600,69275
男,用水供應及污染整治業,-,-,-,9600,45747
男,住宿及餐飲業,-,-,-,9600,28112
男,批發及零售業,-,-,-,9600,42694
男,其他服務業,-,-,-,9600,34286
男,服務業部門,-,-,-,9600,49075
男,金融及保險業,-,-,-,9600,82623
男,專業、科學及技術服務業,-,-,-,9600,57823
男,運輸及倉儲業,-,-,-,9600,51735
男,電力及燃氣供應業,-,-,-,9600,101222
男,製造業,-,-,-,9600,49485
男,營建工程業,-,-,-,9600,42090
男,醫療保健及社會工作服務業,-,-,-,9600,94225
男,藝術、娛樂及休閒服務業,-,-,-,9600,37636
男,礦業及土石採取業,-,-,-,9600,56034
女,工業及服務業,-,-,-,9600,39029
女,工業部門,-,-,-,9600,34445
女,不動產業,-,-,-,9600,35525
女,支援服務業,-,-,-,9600,32828
女,出版、影音製作、傳播及資通訊服務業,-,-,-,9600,56859
女,用水供應及污染整治業,-,-,-,9600,40309
女,住宿及餐飲業,-,-,-,9600,23667
女,批發及零售業,-,-,-,9600,36297
女,其他服務業,-,-,-,9600,26988
女,服務業部門,-,-,-,9600,41884
女,金融及保險業,-,-,-,9600,71649
女,專業、科學及技術服務業,-,-,-,9600,47878
女,運輸及倉儲業,-,-,-,9600,42795
女,電力及燃氣供應業,-,-,-,9600,79832
女,製造業,-,-,-,9600,34458
女,營建工程業,-,-,-,9600,31556
女,醫療保健及社會工作服務業,-,-,-,9600,46716
女,藝術、娛樂及休閒服務業,-,-,-,9600,25185
女,礦業及土石採取業,-,-,-,9600,33113
總計,工業及服務業,-,-,-,9700,44418
總計,工業部門,-,-,-,9700,43384
總計,不動產業,-,-,-,9700,40340
總計,支援服務業,-,-,-,9700,32916
總計,出版、影音製作、傳播及資通訊服務業,-,-,-,9700,63777
總計,用水供應及污染整治業,-,-,-,9700,44521
總計,住宿及餐飲業,-,-,-,9700,26699
總計,批發及零售業,-,-,-,9700,39956
總計,其他服務業,-,-,-,9700,29314
總計,服務業部門,-,-,-,9700,45296
總計,金融及保險業,-,-,-,9700,71520
總計,專業、科學及技術服務業,-,-,-,9700,54169
總計,運輸及倉儲業,-,-,-,9700,49585
總計,電力及燃氣供應業,-,-,-,9700,89432
總計,製造業,-,-,-,9700,43297
總計,營建工程業,-,-,-,9700,40754
總計,醫療保健及社會工作服務業,-,-,-,9700,58134
總計,藝術、娛樂及休閒服務業,-,-,-,9700,31931
總計,礦業及土石採取業,-,-,-,9700,51333
男,工業及服務業,-,-,-,9700,49061
男,工業部門,-,-,-,9700,48647
男,不動產業,-,-,-,9700,43307
男,支援服務業,-,-,-,9700,33388
男,出版、影音製作、傳播及資通訊服務業,-,-,-,9700,69847
男,用水供應及污染整治業,-,-,-,9700,45793
男,住宿及餐飲業,-,-,-,9700,29163
男,批發及零售業,-,-,-,9700,43235
男,其他服務業,-,-,-,9700,33262
男,服務業部門,-,-,-,9700,49524
男,金融及保險業,-,-,-,9700,80421
男,專業、科學及技術服務業,-,-,-,9700,59817
男,運輸及倉儲業,-,-,-,9700,52640
男,電力及燃氣供應業,-,-,-,9700,91924
男,製造業,-,-,-,9700,49443
男,營建工程業,-,-,-,9700,42470
男,醫療保健及社會工作服務業,-,-,-,9700,97400
男,藝術、娛樂及休閒服務業,-,-,-,9700,38513
男,礦業及土石採取業,-,-,-,9700,56906
女,工業及服務業,-,-,-,9700,38863
女,工業部門,-,-,-,9700,34538
女,不動產業,-,-,-,9700,37166
女,支援服務業,-,-,-,9700,32384
女,出版、影音製作、傳播及資通訊服務業,-,-,-,9700,56579
女,用水供應及污染整治業,-,-,-,9700,40669
女,住宿及餐飲業,-,-,-,9700,25030
女,批發及零售業,-,-,-,9700,36738
女,其他服務業,-,-,-,9700,26716
女,服務業部門,-,-,-,9700,41471
女,金融及保險業,-,-,-,9700,66067
女,專業、科學及技術服務業,-,-,-,9700,47761
女,運輸及倉儲業,-,-,-,9700,42302
女,電力及燃氣供應業,-,-,-,9700,72679
女,製造業,-,-,-,9700,34549
女,營建工程業,-,-,-,9700,31863
女,醫療保健及社會工作服務業,-,-,-,9700,47940
女,藝術、娛樂及休閒服務業,-,-,-,9700,25263
女,礦業及土石採取業,-,-,-,9700,32020
總計,工業及服務業,-,-,-,9800,42299
總計,工業部門,-,-,-,9800,40338
總計,不動產業,-,-,-,9800,39032
總計,支援服務業,-,-,-,9800,31249
總計,出版、影音製作、傳播及資通訊服務業,-,-,-,9800,61888
總計,用水供應及污染整治業,-,-,-,9800,44042
總計,住宿及餐飲業,-,-,-,9800,27106
總計,批發及零售業,-,-,-,9800,40081
總計,其他服務業,-,-,-,9800,29738
總計,服務業部門,-,-,-,9800,43867
總計,金融及保險業,-,-,-,9800,67713
總計,專業、科學及技術服務業,-,-,-,9800,49426
總計,教育業,-,-,-,9800,22197
總計,運輸及倉儲業,-,-,-,9800,47911
總計,電力及燃氣供應業,-,-,-,9800,96285
總計,製造業,-,-,-,9800,39525
總計,營建工程業,-,-,-,9800,40870
總計,醫療保健及社會工作服務業,-,-,-,9800,57858
總計,藝術、娛樂及休閒服務業,-,-,-,9800,31242
總計,礦業及土石採取業,-,-,-,9800,49448
男,工業及服務業,-,-,-,9800,46453
男,工業部門,-,-,-,9800,45198
男,不動產業,-,-,-,9800,41345
男,支援服務業,-,-,-,9800,31744
男,出版、影音製作、傳播及資通訊服務業,-,-,-,9800,66949
男,用水供應及污染整治業,-,-,-,9800,45062
男,住宿及餐飲業,-,-,-,9800,29510
男,批發及零售業,-,-,-,9800,43301
男,其他服務業,-,-,-,9800,34211
男,服務業部門,-,-,-,9800,47804
男,金融及保險業,-,-,-,9800,75937
男,專業、科學及技術服務業,-,-,-,9800,53637
男,教育業,-,-,-,9800,25119
男,運輸及倉儲業,-,-,-,9800,50345
男,電力及燃氣供應業,-,-,-,9800,99436
男,製造業,-,-,-,9800,44866
男,營建工程業,-,-,-,9800,42677
男,醫療保健及社會工作服務業,-,-,-,9800,95989
男,藝術、娛樂及休閒服務業,-,-,-,9800,37461
男,礦業及土石採取業,-,-,-,9800,54430
女,工業及服務業,-,-,-,9800,37326
女,工業部門,-,-,-,9800,31856
女,不動產業,-,-,-,9800,36600
女,支援服務業,-,-,-,9800,30573
女,出版、影音製作、傳播及資通訊服務業,-,-,-,9800,55899
女,用水供應及污染整治業,-,-,-,9800,40863
女,住宿及餐飲業,-,-,-,9800,25481
女,批發及零售業,-,-,-,9800,36977
女,其他服務業,-,-,-,9800,26780
女,服務業部門,-,-,-,9800,40345
女,金融及保險業,-,-,-,9800,62684
女,專業、科學及技術服務業,-,-,-,9800,44513
女,教育業,-,-,-,9800,21074
女,運輸及倉儲業,-,-,-,9800,42117
女,電力及燃氣供應業,-,-,-,9800,75109
女,製造業,-,-,-,9800,31701
女,營建工程業,-,-,-,9800,30874
女,醫療保健及社會工作服務業,-,-,-,9800,48000
女,藝術、娛樂及休閒服務業,-,-,-,9800,24653
女,礦業及土石採取業,-,-,-,9800,30762
總計,工業及服務業,-,-,-,9900,44646
總計,工業部門,-,-,-,9900,43465
總計,不動產業,-,-,-,9900,42093
總計,支援服務業,-,-,-,9900,32064
總計,出版、影音製作、傳播及資通訊服務業,-,-,-,9900,64266
總計,用水供應及污染整治業,-,-,-,9900,45106
總計,住宿及餐飲業,-,-,-,9900,27788
總計,批發及零售業,-,-,-,9900,41766
總計,其他服務業,-,-,-,9900,30832
總計,服務業部門,-,-,-,9900,45600
總計,金融及保險業,-,-,-,9900,74219
總計,專業、科學及技術服務業,-,-,-,9900,52141
總計,教育業,-,-,-,9900,22459
總計,運輸及倉儲業,-,-,-,9900,49012
總計,電力及燃氣供應業,-,-,-,9900,96523
總計,製造業,-,-,-,9900,43152
總計,營建工程業,-,-,-,9900,41598
總計,醫療保健及社會工作服務業,-,-,-,9900,57897
總計,藝術、娛樂及休閒服務業,-,-,-,9900,32687
總計,礦業及土石採取業,-,-,-,9900,52551
男,工業及服務業,-,-,-,9900,48966
男,工業部門,-,-,-,9900,48515
男,不動產業,-,-,-,9900,43575
男,支援服務業,-,-,-,9900,32741
男,出版、影音製作、傳播及資通訊服務業,-,-,-,9900,69756
男,用水供應及污染整治業,-,-,-,9900,45760
男,住宿及餐飲業,-,-,-,9900,30523
男,批發及零售業,-,-,-,9900,44805
男,其他服務業,-,-,-,9900,36153
男,服務業部門,-,-,-,9900,49456
男,金融及保險業,-,-,-,9900,83470
男,專業、科學及技術服務業,-,-,-,9900,56118
男,教育業,-,-,-,9900,25267
男,運輸及倉儲業,-,-,-,9900,51078
男,電力及燃氣供應業,-,-,-,9900,99134
男,製造業,-,-,-,9900,48888
男,營建工程業,-,-,-,9900,43682
男,醫療保健及社會工作服務業,-,-,-,9900,94984
男,藝術、娛樂及休閒服務業,-,-,-,9900,38918
男,礦業及土石採取業,-,-,-,9900,56872
女,工業及服務業,-,-,-,9900,39475
女,工業部門,-,-,-,9900,34700
女,不動產業,-,-,-,9900,40501
女,支援服務業,-,-,-,9900,31161
女,出版、影音製作、傳播及資通訊服務業,-,-,-,9900,57830
女,用水供應及污染整治業,-,-,-,9900,42961
女,住宿及餐飲業,-,-,-,9900,25838
女,批發及零售業,-,-,-,9900,38879
女,其他服務業,-,-,-,9900,27320
女,服務業部門,-,-,-,9900,42148
女,金融及保險業,-,-,-,9900,68430
女,專業、科學及技術服務業,-,-,-,9900,47478
女,教育業,-,-,-,9900,21325
女,運輸及倉儲業,-,-,-,9900,44072
女,電力及燃氣供應業,-,-,-,9900,79061
女,製造業,-,-,-,9900,34785
女,營建工程業,-,-,-,9900,30244
女,醫療保健及社會工作服務業,-,-,-,9900,48541
女,藝術、娛樂及休閒服務業,-,-,-,9900,25990
女,礦業及土石採取業,-,-,-,9900,34940
總計,工業及服務業,-,-,-,10000,45961
總計,工業部門,-,-,-,10000,44824
總計,不動產業,-,-,-,10000,43783
總計,支援服務業,-,-,-,10000,32855
總計,出版、影音製作、傳播及資通訊服務業,-,-,-,10000,66291
總計,用水供應及污染整治業,-,-,-,10000,45828
總計,住宿及餐飲業,-,-,-,10000,29715
總計,批發及零售業,-,-,-,10000,42562
總計,其他服務業,-,-,-,10000,32526
總計,服務業部門,-,-,-,10000,46881
